season,holiday,workingday,weather,temp,atemp,humidity,windspeed,casual,registered,year,month,day
4,0,1,1,10.66,12.88,81,12.998,28,162,2012,12,14
3,0,1,1,30.34,33.335,51,11.0014,103,385,2012,7,13
3,0,1,1,25.42,28.79,83,8.9981,18,89,2011,8,19
3,0,1,1,27.06,31.06,61,15.0013,33,247,2011,9,1
3,0,1,1,27.06,29.545,89,11.0014,33,316,2011,9,9
1,0,1,1,10.66,13.635,70,8.9981,12,104,2012,2,6
3,0,0,2,28.7,33.335,74,19.0012,148,133,2011,8,13
4,0,1,2,17.22,21.21,71,31.0009,15,239,2011,11,4
1,0,0,1,5.74,6.06,46,16.9979,0,38,2011,1,9
4,0,1,2,13.12,15.15,53,15.0013,21,540,2012,12,12
1,0,1,1,12.3,14.395,52,16.9979,3,34,2011,3,11
1,0,1,1,29.52,32.575,32,15.0013,100,187,2012,3,15
4,0,0,1,14.76,18.94,77,0.0,94,179,2012,11,11
3,0,0,1,31.16,35.605,62,7.0015,215,175,2011,7,3
3,0,1,1,29.52,33.335,51,8.9981,51,141,2011,9,1
1,0,1,1,4.1,6.82,54,6.0032,0,8,2011,1,14
2,0,1,2,22.96,26.515,68,22.0028,12,50,2011,5,3
2,0,0,1,33.62,36.365,38,15.0013,164,326,2012,6,10
4,0,1,1,18.04,21.97,67,8.9981,2,1,2012,10,16
2,0,1,1,25.42,31.06,38,19.9995,66,458,2011,5,9
3,0,1,1,27.88,31.82,74,12.998,33,141,2011,8,4
3,0,1,1,32.8,36.365,43,7.0015,71,130,2011,7,5
4,0,1,1,13.12,15.91,81,12.998,0,18,2011,11,1
1,0,1,3,9.02,13.635,87,0.0,5,147,2012,1,9
3,0,0,1,30.34,35.605,79,11.0014,24,137,2012,8,4
3,0,1,1,32.8,37.88,55,6.0032,42,99,2011,7,18
4,0,1,1,11.48,13.635,48,11.0014,3,108,2011,11,18
4,0,0,1,18.04,21.97,58,27.9993,2,6,2011,10,1
2,0,1,1,25.42,31.06,38,16.9979,59,539,2011,5,9
1,0,1,1,13.12,15.15,53,19.9995,15,149,2012,2,3
4,0,0,2,18.04,21.97,72,6.0032,80,240,2012,10,7
4,0,1,3,13.12,14.395,81,31.0009,2,48,2012,11,13
1,1,0,2,6.56,7.575,55,12.998,9,55,2011,1,17
1,0,1,2,8.2,12.88,93,0.0,1,78,2012,1,9
4,0,1,2,24.6,29.545,73,11.0014,51,130,2011,10,11
3,0,1,1,27.06,31.06,54,8.9981,3,8,2011,8,11
3,0,1,1,35.26,37.88,36,11.0014,27,70,2011,8,1
1,0,1,2,10.66,12.88,65,15.0013,5,97,2012,2,8
4,0,1,1,15.58,19.695,50,26.0027,7,329,2012,12,19
1,0,1,1,14.76,16.665,34,27.9993,27,174,2012,3,9
3,0,0,1,33.62,35.605,30,7.0015,178,226,2011,7,2
3,0,0,1,24.6,31.06,43,6.0032,89,241,2012,9,15
2,0,1,1,24.6,30.305,28,7.0015,45,225,2012,5,11
3,0,1,3,25.42,28.79,83,15.0013,28,205,2012,9,17
3,0,0,2,26.24,30.305,69,7.0015,34,90,2012,8,19
4,0,1,1,17.22,21.21,35,30.0026,29,580,2012,12,5
3,0,1,3,27.88,31.82,83,30.0026,16,72,2012,9,18
3,0,0,1,30.34,34.09,55,12.998,170,261,2011,9,10
3,0,1,2,24.6,27.275,88,19.9995,22,302,2012,9,18
4,0,0,1,9.84,12.88,65,6.0032,7,39,2011,11,12
4,1,0,1,18.86,22.725,94,0.0,2,19,2011,10,10
1,0,1,3,6.56,9.09,93,7.0015,1,28,2011,1,11
2,0,0,2,22.14,25.76,77,7.0015,112,221,2012,5,6
4,0,0,2,13.12,17.425,81,0.0,30,219,2012,12,1
3,0,0,1,33.62,37.12,43,19.0012,141,222,2011,7,10
1,0,1,1,5.74,6.06,50,19.0012,0,2,2011,1,13
1,0,1,1,21.32,25.0,72,8.9981,56,128,2012,3,19
3,0,1,1,30.34,34.09,55,8.9981,50,113,2011,8,5
2,0,1,1,18.86,22.725,67,23.9994,27,603,2012,5,10
2,0,0,1,28.7,32.575,61,8.9981,9,31,2011,6,11
1,0,1,1,8.2,8.335,44,27.9993,3,49,2011,1,13
2,0,1,1,22.14,25.76,90,8.9981,2,31,2012,5,2
3,0,0,1,26.24,30.305,69,12.998,16,86,2011,7,17
4,0,0,3,15.58,19.695,87,15.0013,23,117,2011,10,1
2,0,1,1,30.34,32.575,28,19.0012,43,146,2011,6,15
4,0,0,1,14.76,16.665,46,26.0027,68,260,2012,11,3
1,0,1,3,12.3,15.15,61,8.9981,14,345,2012,2,10
4,0,1,2,18.86,22.725,87,12.998,0,3,2011,12,6
1,0,1,2,18.86,22.725,94,19.0012,0,6,2012,3,1
4,0,1,1,28.7,32.575,61,16.9979,56,211,2012,10,4
3,0,0,1,32.8,34.85,33,0.0,186,319,2012,8,12
4,0,1,2,12.3,14.395,75,12.998,11,430,2012,12,7
3,0,1,1,31.16,36.365,70,23.9994,110,746,2012,9,4
2,0,1,1,24.6,30.305,26,11.0014,139,661,2012,4,3
4,0,1,1,16.4,20.455,50,16.9979,0,10,2012,10,11
2,0,1,1,27.06,31.06,39,19.9995,77,215,2012,6,4
4,0,0,3,15.58,19.695,82,22.0028,30,102,2011,10,1
1,0,1,1,8.2,9.09,47,23.9994,0,139,2011,1,12
1,0,1,1,17.22,21.21,32,19.0012,25,146,2012,2,6
3,0,0,3,28.7,33.335,74,8.9981,75,154,2012,8,5
4,0,1,1,20.5,24.24,51,12.998,17,162,2011,11,3
3,0,1,2,28.7,33.335,74,7.0015,18,117,2011,8,18
3,0,1,1,31.16,35.605,58,16.9979,44,97,2011,8,18
3,0,1,1,36.08,40.91,44,19.0012,48,380,2011,7,12
3,0,1,2,25.42,29.545,73,11.0014,66,708,2012,9,17
4,0,1,3,25.42,27.275,94,0.0,27,368,2012,10,2
4,0,1,1,18.86,22.725,82,0.0,31,386,2011,10,7
3,0,1,2,27.88,31.82,89,6.0032,2,15,2011,8,4
2,0,0,3,17.22,21.21,41,15.0013,24,55,2011,4,3
1,0,1,2,16.4,20.455,87,12.998,13,265,2012,3,16
3,0,1,2,21.32,25.0,48,11.0014,67,291,2011,9,16
4,0,1,2,23.78,27.275,78,12.998,17,158,2011,10,11
2,0,1,1,29.52,32.575,32,32.9975,65,216,2012,6,13
2,0,0,2,27.88,31.82,74,7.0015,58,111,2011,6,19
2,0,1,1,20.5,24.24,31,11.0014,145,677,2012,4,5
2,0,1,2,22.14,25.76,73,22.0028,1,3,2011,4,5
1,0,1,1,11.48,13.635,52,16.9979,17,48,2011,1,4
1,0,0,1,13.12,14.395,28,35.0008,9,38,2011,2,19
4,0,0,2,13.12,15.91,81,11.0014,81,274,2012,12,2
3,0,1,1,29.52,34.09,70,7.0015,37,251,2012,8,1
4,0,1,1,14.76,18.18,76,6.0032,3,54,2011,11,2
4,0,1,3,22.14,25.76,94,11.0014,17,80,2011,10,19
4,0,0,1,18.04,21.97,62,11.0014,71,185,2011,11,6
4,0,1,1,18.86,22.725,67,11.0014,2,7,2012,12,5
1,0,1,1,13.12,15.91,49,12.998,3,184,2012,3,6
2,0,1,1,22.14,25.76,64,8.9981,28,245,2011,5,11
3,0,1,1,36.08,40.91,42,7.0015,53,159,2012,7,16
4,0,1,1,9.84,11.365,48,12.998,19,257,2012,12,6
1,0,1,1,12.3,15.15,56,11.0014,6,70,2011,3,11
2,0,1,3,28.7,32.575,65,15.0013,8,61,2011,6,10
3,0,1,1,18.86,22.725,67,31.0009,20,212,2011,9,15
2,0,0,2,26.24,31.06,57,0.0,29,121,2011,6,4
4,0,1,1,24.6,31.06,56,19.0012,94,356,2012,10,18
1,0,1,2,12.3,15.91,70,6.0032,9,489,2012,2,16
3,0,0,1,30.34,35.605,74,11.0014,3,13,2012,7,7
4,0,0,1,10.66,15.15,87,0.0,2,9,2011,12,4
4,0,0,1,19.68,23.485,48,0.0,258,348,2012,11,10
4,0,1,2,14.76,16.665,62,19.0012,8,160,2011,11,10
4,0,0,1,22.14,25.76,37,0.0,227,378,2012,11,10
3,0,1,1,28.7,32.575,61,12.998,49,266,2012,8,15
2,0,0,1,28.7,31.82,34,16.9979,192,386,2012,6,3
2,0,0,1,29.52,34.09,62,11.0014,83,170,2012,6,10
2,0,1,2,26.24,30.305,73,12.998,39,145,2012,5,15
2,1,0,1,32.8,34.85,33,31.0009,92,266,2012,4,16
2,0,1,1,27.88,31.82,79,7.0015,18,72,2011,6,7
1,0,1,1,8.2,12.88,61,0.0,0,4,2012,1,5
1,0,1,2,13.94,15.91,57,15.0013,27,51,2011,3,15
3,0,1,2,27.06,30.305,83,39.0007,27,266,2012,9,18
1,0,1,1,12.3,16.665,61,0.0,0,4,2012,2,7
4,0,1,2,16.4,20.455,54,11.0014,31,313,2012,11,1
1,0,1,1,12.3,14.395,49,12.998,7,68,2011,3,8
3,0,1,3,26.24,28.03,94,23.9994,2,66,2011,9,8
4,0,0,1,20.5,24.24,51,8.9981,61,177,2011,10,15
3,0,0,2,31.16,35.605,58,12.998,62,175,2012,9,1
2,0,0,2,28.7,31.82,42,12.998,184,277,2012,6,16
1,0,1,2,8.2,10.605,75,8.9981,0,78,2012,1,5
1,0,1,1,9.02,12.88,75,6.0032,0,6,2012,2,6
4,0,1,1,28.7,31.82,42,11.0014,158,742,2012,10,5
2,0,1,1,19.68,23.485,63,6.0032,46,143,2012,4,19
1,0,1,1,18.86,22.725,47,15.0013,12,174,2012,2,1
2,0,1,1,22.96,26.515,88,6.0032,18,39,2011,5,16
3,0,1,1,24.6,30.305,60,15.0013,14,116,2011,7,14
3,0,1,1,20.5,24.24,63,6.0032,31,198,2012,9,19
1,0,1,3,17.22,21.21,0,16.9979,1,20,2011,3,10
3,0,1,1,32.8,35.605,41,15.0013,77,188,2012,7,10
1,0,0,1,4.92,8.335,74,6.0032,0,4,2011,2,12
2,0,1,2,21.32,25.0,48,7.0015,29,176,2011,5,10
4,0,0,1,17.22,21.21,32,19.9995,121,228,2011,11,19
2,0,1,1,29.52,32.575,32,8.9981,117,291,2012,6,8
3,0,0,2,27.06,29.545,94,15.0013,3,8,2012,9,8
4,0,1,1,22.96,26.515,94,11.0014,0,6,2011,10,14
4,0,0,3,16.4,20.455,82,12.998,24,82,2012,10,7
3,1,0,1,26.24,29.545,78,0.0,13,13,2011,7,4
3,0,1,1,29.52,34.09,62,11.0014,83,503,2011,9,14
3,0,1,3,27.06,30.305,83,15.0013,7,223,2012,7,9
4,0,0,1,18.86,22.725,38,11.0014,193,335,2012,10,13
4,0,1,1,12.3,15.15,52,11.0014,1,33,2012,12,12
2,0,1,1,24.6,31.06,43,12.998,72,276,2012,5,17
1,0,1,1,4.92,6.82,39,11.0014,4,119,2011,2,9
2,0,1,3,28.7,32.575,65,15.0013,5,18,2011,6,10
2,0,1,3,19.68,23.485,82,7.0015,5,62,2012,5,9
2,0,1,1,27.06,31.06,36,19.9995,76,402,2012,6,7
3,0,0,1,25.42,28.79,83,11.0014,16,103,2011,9,10
4,0,1,1,14.76,18.18,76,6.0032,0,6,2012,10,12
2,0,0,1,29.52,34.09,62,12.998,68,176,2011,6,18
4,0,1,1,20.5,24.24,72,8.9981,54,360,2012,10,17
3,0,1,2,22.14,25.76,94,22.0028,5,79,2011,9,6
2,0,1,1,25.42,29.545,73,31.0009,61,123,2011,5,17
4,0,0,1,16.4,20.455,50,8.9981,85,328,2012,12,15
1,0,1,1,18.04,21.97,77,16.9979,8,49,2012,3,16
4,0,1,1,12.3,14.395,52,19.0012,8,144,2012,11,5
3,0,1,1,27.06,29.545,89,7.0015,2,8,2011,8,8
2,0,1,2,23.78,27.275,78,6.0032,11,118,2012,5,14
3,0,1,1,28.7,32.575,65,7.0015,15,24,2011,7,5
4,0,1,1,14.76,18.18,76,7.0015,0,4,2011,10,3
2,0,1,2,28.7,32.575,61,6.0032,51,205,2012,5,15
2,1,0,2,18.86,22.725,67,26.0027,47,216,2011,4,15
3,0,1,2,27.06,31.06,69,19.9995,31,148,2011,9,15
4,0,1,1,20.5,24.24,63,19.9995,1,28,2011,10,17
3,0,1,1,27.88,31.82,74,12.998,19,102,2011,7,11
4,0,1,1,14.76,16.665,43,19.0012,35,325,2012,11,5
3,0,1,1,26.24,28.03,94,7.0015,2,2,2011,7,7
1,0,1,1,10.66,10.605,33,36.9974,10,119,2012,1,13
4,0,1,2,20.5,24.24,72,11.0014,30,330,2012,10,9
2,0,0,1,25.42,28.03,88,15.0013,5,5,2011,6,12
3,0,0,1,27.06,29.545,89,19.0012,11,71,2012,9,8
2,0,1,1,32.8,34.85,29,12.998,38,127,2011,6,6
4,0,1,1,10.66,12.12,60,19.0012,1,9,2011,12,1
1,0,1,3,14.76,18.18,73,7.0015,15,505,2012,2,1
2,0,1,2,20.5,24.24,100,0.0,18,239,2011,5,19
1,0,1,1,9.02,10.605,37,16.9979,1,164,2012,1,18
2,0,1,2,21.32,25.0,88,0.0,34,453,2011,5,19
3,0,1,1,33.62,37.88,46,16.9979,48,134,2011,8,8
2,0,1,1,25.42,30.305,65,11.0014,58,308,2012,6,15
3,0,1,1,26.24,28.79,83,0.0,1,16,2011,8,19
4,0,1,1,11.48,13.635,61,15.0013,3,18,2012,12,12
3,0,1,1,29.52,33.335,54,16.9979,61,567,2011,9,1
1,0,1,2,12.3,14.395,65,12.998,3,318,2012,2,15
2,0,1,1,32.8,38.635,59,15.0013,96,367,2011,6,10
2,0,0,1,18.86,22.725,67,0.0,1,11,2012,5,19
3,0,1,1,34.44,39.395,49,22.0028,72,473,2011,7,18
1,0,1,1,11.48,13.635,48,15.0013,10,202,2011,1,4
3,0,1,1,32.8,37.88,55,16.9979,66,265,2012,9,7
1,0,0,2,9.84,12.88,93,7.0015,4,59,2012,2,5
3,0,1,1,33.62,37.12,43,0.0,51,111,2011,7,5
3,0,0,1,27.88,31.82,83,8.9981,71,93,2011,9,3
3,0,0,1,29.52,34.09,70,15.0013,170,201,2011,9,3
4,0,1,2,19.68,23.485,82,19.0012,38,578,2012,12,10
4,0,0,1,17.22,21.21,47,0.0,95,352,2012,12,15
4,0,1,1,9.84,14.395,65,0.0,8,26,2011,12,9
2,0,1,1,19.68,23.485,39,19.0012,8,29,2012,4,9
1,0,1,1,11.48,12.12,33,27.9993,15,317,2012,1,13
4,0,1,2,16.4,20.455,87,23.9994,8,387,2011,11,4
2,0,1,2,20.5,24.24,59,7.0015,4,16,2011,5,11
3,0,1,1,31.98,34.09,29,6.0032,74,179,2011,8,12
2,0,1,1,24.6,30.305,60,32.9975,1,6,2011,6,13
3,0,1,2,32.8,35.605,36,11.0014,138,697,2012,7,13
2,0,1,2,25.42,30.305,65,16.9979,40,113,2012,5,9
3,0,1,3,28.7,33.335,84,0.0,49,443,2011,8,3
1,0,1,2,9.84,12.12,65,8.9981,1,102,2011,2,4
4,0,0,1,11.48,13.635,45,15.0013,30,192,2011,12,17
2,0,0,2,26.24,31.06,50,15.0013,98,192,2012,6,16
1,0,1,1,15.58,19.695,54,12.998,4,20,2012,3,12
3,0,0,1,33.62,37.12,41,15.0013,167,249,2011,7,9
1,0,1,2,8.2,11.365,59,6.0032,6,46,2011,1,11
1,0,1,1,9.84,11.365,65,15.0013,10,216,2012,2,3
4,0,1,1,20.5,24.24,51,11.0014,24,156,2011,11,9
4,0,0,2,14.76,15.91,46,31.0009,74,320,2012,11,3
3,0,1,1,32.8,34.85,29,11.0014,59,190,2011,8,12
4,1,0,1,16.4,20.455,76,6.0032,1,3,2012,11,12
3,0,1,2,28.7,32.575,61,8.9981,82,299,2011,9,2
2,0,1,1,30.34,33.335,42,12.998,107,716,2012,6,14
2,0,0,1,34.44,36.365,30,15.0013,159,316,2012,6,10
2,0,0,2,25.42,30.305,65,8.9981,195,316,2012,5,6
4,0,0,1,10.66,13.635,87,7.0015,2,4,2012,11,10
1,0,1,2,7.38,8.335,40,19.0012,8,123,2012,1,4
1,0,0,1,17.22,21.21,41,16.9979,229,270,2012,2,18
2,0,1,2,18.04,21.97,62,8.9981,13,301,2011,5,10
1,0,1,1,8.2,9.09,59,26.0027,10,204,2011,3,1
1,0,0,1,18.04,21.97,16,43.0006,39,81,2011,2,19
1,0,1,1,7.38,8.335,51,19.9995,0,3,2012,3,6
4,0,1,1,9.84,10.605,52,19.0012,0,9,2012,12,6
4,0,1,1,21.32,25.0,32,6.0032,78,270,2012,10,11
2,0,1,3,22.96,26.515,94,8.9981,1,91,2012,5,15
1,0,1,1,9.84,9.85,38,32.9975,14,140,2012,1,13
1,0,0,1,9.02,10.605,55,19.0012,0,18,2011,1,16
4,0,0,1,16.4,20.455,50,15.0013,35,274,2012,12,15
1,1,0,1,10.66,11.365,41,26.0027,0,14,2012,1,2
2,1,0,1,32.8,34.85,33,26.0027,111,601,2012,4,16
4,0,1,3,22.14,25.76,77,6.0032,17,190,2012,10,1
2,0,1,1,28.7,32.575,54,8.9981,81,662,2012,5,1
2,0,0,1,25.42,31.06,38,6.0032,235,351,2012,5,19
3,0,0,3,25.42,28.79,83,12.998,0,1,2011,7,3
2,0,1,2,23.78,27.275,68,12.998,59,160,2012,6,18
1,0,1,1,17.22,21.21,62,19.0012,7,43,2011,3,17
2,0,1,1,23.78,27.275,24,27.9993,36,233,2011,5,5
3,0,1,3,24.6,25.76,94,16.9979,4,66,2012,9,17
1,0,0,1,14.76,16.665,37,23.9994,108,256,2012,3,4
4,0,1,1,13.94,16.665,49,0.0,5,127,2012,12,18
4,0,1,1,13.12,16.665,57,7.0015,31,656,2012,11,2
3,0,1,1,29.52,34.09,66,16.9979,42,186,2011,8,18
1,1,0,1,4.1,6.82,54,7.0015,5,28,2012,1,16
4,0,0,1,17.22,21.21,38,19.9995,99,188,2011,11,19
2,0,0,2,14.76,18.18,100,6.0032,3,7,2011,4,10
1,0,1,2,9.84,12.88,60,6.0032,4,276,2012,2,14
2,0,1,1,24.6,29.545,73,6.0032,3,2,2011,6,7
1,0,1,1,11.48,12.88,65,19.0012,3,12,2012,3,7
3,0,0,1,24.6,27.275,88,8.9981,9,43,2011,9,10
3,0,1,1,32.8,37.88,55,11.0014,53,114,2011,8,4
3,0,1,1,32.8,37.88,55,27.9993,72,202,2012,9,4
3,0,0,3,29.52,34.85,74,19.9995,74,119,2011,8,7
1,0,1,1,9.02,9.85,37,22.0028,4,56,2011,2,3
3,0,1,1,30.34,33.335,51,19.0012,59,471,2011,8,15
2,0,1,2,27.88,31.82,65,11.0014,5,11,2012,6,12
1,0,1,2,13.12,16.665,93,6.0032,0,2,2011,3,11
1,0,1,2,9.02,12.12,87,7.0015,0,14,2012,1,10
4,0,1,2,25.42,27.275,94,0.0,2,7,2012,10,3
1,0,0,1,3.28,3.79,53,16.9979,0,26,2012,2,12
4,0,1,1,9.02,12.88,64,6.0032,4,43,2012,12,14
4,0,1,2,24.6,25.76,94,0.0,0,7,2012,10,3
2,0,1,2,25.42,31.06,53,16.9979,1,8,2012,6,14
3,0,1,1,28.7,32.575,61,11.0014,29,197,2012,8,15
2,0,1,1,18.86,22.725,59,0.0,0,11,2012,4,4
3,0,1,2,28.7,32.575,54,12.998,119,290,2012,9,14
1,0,0,1,18.04,21.97,47,15.0013,42,129,2012,3,11
4,0,1,1,17.22,21.21,67,16.9979,5,47,2012,10,16
3,0,1,1,27.06,31.06,69,8.9981,67,220,2011,9,2
2,0,0,1,26.24,28.79,89,16.9979,9,57,2011,6,12
1,0,1,3,13.94,15.91,87,15.0013,6,128,2012,1,11
3,0,1,3,28.7,33.335,79,11.0014,28,248,2012,8,6
4,0,1,2,10.66,14.395,60,6.0032,15,100,2011,12,12
2,0,1,2,21.32,25.0,77,22.0028,2,18,2012,6,5
3,1,0,2,30.34,34.09,62,7.0015,195,262,2011,7,4
1,0,0,1,5.74,6.06,42,22.0028,1,56,2012,2,12
3,0,1,1,28.7,33.335,79,16.9979,54,451,2011,9,9
2,0,0,1,30.34,32.575,40,12.998,105,211,2012,6,9
3,0,0,1,20.5,24.24,68,0.0,10,38,2012,9,16
3,0,1,3,26.24,28.03,94,8.9981,13,33,2011,7,13
2,0,0,3,21.32,25.0,83,39.0007,14,49,2011,4,16
1,0,1,3,14.76,17.425,93,12.998,0,3,2012,1,12
2,0,1,1,27.88,31.06,26,16.9979,58,190,2011,6,3
4,0,1,2,21.32,25.0,68,11.0014,73,733,2012,10,9
1,0,1,1,17.22,21.21,77,16.9979,4,105,2012,3,8
1,0,1,1,16.4,20.455,37,7.0015,36,275,2012,2,3
2,0,1,2,22.14,25.76,68,15.0013,28,119,2011,5,12
2,0,1,1,19.68,23.485,77,6.0032,3,109,2011,4,19
2,0,1,1,21.32,25.0,77,0.0,13,110,2012,6,6
3,0,0,1,28.7,33.335,79,7.0015,12,43,2011,8,7
4,0,0,1,9.02,11.365,75,12.998,3,24,2011,11,12
1,0,1,1,28.7,31.82,39,15.0013,68,196,2012,3,13
3,0,1,1,29.52,34.85,74,8.9981,53,171,2012,9,7
2,0,0,1,26.24,31.06,53,12.998,203,310,2012,6,17
2,0,1,2,22.14,25.76,68,19.0012,3,55,2011,4,12
2,0,0,1,22.96,26.515,30,30.0026,143,163,2011,4,17
1,0,1,1,4.92,6.06,50,19.0012,0,31,2011,1,10
2,0,1,1,24.6,30.305,60,19.9995,1,1,2012,5,14
1,0,1,3,19.68,23.485,82,6.0032,31,377,2012,3,16
3,0,1,1,26.24,12.12,73,7.0015,11,368,2012,8,17
1,0,1,1,8.2,8.335,40,27.9993,4,47,2011,2,3
4,0,1,2,22.14,25.76,88,0.0,1,9,2012,10,19
3,0,1,2,24.6,27.275,88,8.9981,1,9,2011,8,15
2,0,1,1,13.94,17.425,71,7.0015,3,100,2012,4,10
4,0,1,3,18.86,22.725,100,16.9979,4,84,2011,12,6
4,0,0,1,10.66,12.88,60,11.0014,0,6,2011,12,10
3,0,1,1,28.7,32.575,48,8.9981,73,153,2011,8,12
1,0,1,1,13.94,17.425,57,7.0015,2,86,2012,3,12
2,0,0,1,27.88,31.06,24,12.998,269,321,2012,5,12
1,0,1,3,9.02,12.12,93,7.0015,1,17,2011,2,2
1,0,0,1,12.3,13.635,52,22.0028,12,54,2012,3,4
1,0,1,1,21.32,25.0,68,0.0,26,325,2012,3,14
1,0,1,2,8.2,9.85,40,12.998,2,121,2012,1,4
4,0,1,2,13.12,16.665,66,7.0015,7,58,2012,11,16
1,0,0,2,18.04,21.97,94,16.9979,1,16,2011,1,2
3,0,1,1,25.42,29.545,73,22.0028,4,115,2011,8,16
2,0,1,1,27.06,31.06,74,7.0015,24,329,2011,6,8
3,0,0,2,27.06,30.305,83,11.0014,5,5,2011,8,6
4,0,0,1,6.56,9.09,59,8.9981,2,17,2011,12,11
3,0,1,2,22.14,25.76,64,22.0028,0,3,2012,9,19
2,0,0,1,18.86,22.725,82,7.0015,121,142,2011,4,10
4,0,0,2,13.94,15.15,49,22.0028,6,83,2012,11,3
3,0,0,1,24.6,28.03,83,7.0015,38,169,2012,9,15
1,0,1,1,27.06,31.06,44,19.0012,98,648,2012,3,15
3,0,1,1,24.6,28.79,78,6.0032,26,382,2011,9,12
2,0,1,1,24.6,28.03,83,0.0,21,100,2012,5,3
3,0,1,1,32.8,34.85,27,12.998,57,241,2011,8,11
4,0,1,1,17.22,21.21,58,6.0032,39,274,2011,11,1
1,0,0,2,12.3,14.395,100,15.0013,1,3,2011,3,5
2,0,0,1,31.16,34.85,55,0.0,135,192,2011,6,18
2,0,1,2,26.24,31.06,61,30.0026,42,183,2011,5,3
3,0,1,1,29.52,34.85,74,7.0015,28,670,2012,8,9
3,0,1,1,32.8,34.85,33,16.9979,63,197,2012,8,16
3,0,1,2,31.16,34.09,45,15.0013,66,214,2012,7,9
3,0,1,2,27.06,31.82,56,6.0032,4,30,2012,7,13
1,0,1,1,10.66,10.605,33,35.0008,14,140,2012,1,13
1,0,1,2,11.48,13.635,48,16.9979,9,81,2011,2,4
3,0,1,1,28.7,32.575,61,8.9981,72,355,2012,8,15
4,0,1,2,14.76,18.94,93,0.0,3,150,2012,12,4
3,0,1,2,29.52,33.335,51,0.0,109,454,2012,9,14
1,0,1,3,17.22,21.21,0,15.0013,1,11,2011,3,10
3,0,0,2,30.34,34.85,70,19.0012,91,199,2011,8,6
2,0,0,1,21.32,25.0,72,7.0015,9,77,2012,6,2
4,0,1,2,13.12,15.15,45,15.0013,11,203,2011,12,16
2,0,0,2,33.62,37.88,46,8.9981,153,214,2011,6,18
4,0,1,1,20.5,24.24,45,27.9993,56,172,2012,10,16
3,0,0,2,27.06,29.545,89,0.0,21,57,2012,9,1
3,0,0,2,21.32,25.0,68,12.998,124,225,2011,9,17
1,0,0,1,4.92,3.79,46,35.0008,0,19,2011,1,9
4,0,1,1,13.94,18.18,93,0.0,22,197,2011,11,9
1,0,1,3,5.74,6.82,86,12.998,0,16,2011,2,10
3,0,1,2,27.06,29.545,89,0.0,0,8,2012,9,4
3,0,0,3,29.52,35.605,84,16.9979,57,114,2011,8,6
3,0,1,1,33.62,38.635,49,23.9994,80,478,2011,7,18
4,0,1,3,19.68,23.485,48,16.9979,49,264,2012,12,18
3,0,1,2,27.88,31.82,79,0.0,12,137,2011,8,18
2,0,1,2,26.24,31.06,44,19.0012,86,304,2012,4,4
4,0,0,1,17.22,21.21,77,19.9995,3,25,2012,10,14
4,0,1,3,22.96,26.515,83,8.9981,2,8,2011,10,12
2,0,1,1,21.32,25.0,77,0.0,20,661,2012,6,7
4,0,1,1,17.22,21.21,50,23.9994,37,297,2012,12,19
2,0,1,1,21.32,25.0,88,0.0,11,74,2011,5,18
4,0,1,1,17.22,21.21,71,11.0014,31,448,2011,11,2
4,0,0,1,22.96,26.515,40,26.0027,153,221,2011,10,15
4,0,0,1,22.14,25.76,88,16.9979,2,28,2012,10,6
2,0,1,2,22.96,26.515,68,15.0013,74,189,2012,5,7
3,1,0,3,27.06,29.545,94,16.9979,26,56,2011,9,5
1,0,1,2,12.3,15.15,75,11.0014,6,40,2011,3,4
4,0,1,1,16.4,20.455,76,8.9981,4,140,2011,11,3
1,0,1,2,25.42,31.06,38,36.9974,45,545,2012,3,8
1,0,1,2,17.22,21.21,82,0.0,35,277,2012,3,16
1,0,0,2,9.02,11.365,64,12.998,1,11,2011,2,13
3,0,1,1,33.62,37.88,46,8.9981,91,183,2012,8,6
1,0,0,1,7.38,7.575,37,27.9993,4,83,2012,2,12
4,0,1,1,13.94,15.91,61,19.0012,16,180,2012,11,13
3,0,1,1,26.24,30.305,69,6.0032,35,179,2011,9,13
3,0,1,1,33.62,37.88,46,7.0015,79,466,2011,7,5
2,0,1,1,24.6,31.06,56,11.0014,60,237,2011,6,14
3,0,0,2,22.96,26.515,60,7.0015,66,223,2011,9,18
1,0,1,2,12.3,14.395,52,15.0013,10,162,2012,2,14
1,0,0,2,15.58,19.695,76,15.0013,1,19,2011,1,2
3,0,0,3,26.24,28.79,83,8.9981,50,112,2012,8,19
4,0,1,1,29.52,32.575,39,16.9979,150,320,2012,10,5
4,0,1,1,13.12,15.15,53,15.0013,23,523,2012,12,11
4,0,0,2,16.4,20.455,76,22.0028,9,58,2011,10,1
4,0,1,2,22.96,26.515,46,39.0007,32,534,2012,10,10
2,0,1,1,26.24,30.305,65,12.998,33,171,2012,5,3
1,0,1,1,9.84,12.88,70,7.0015,4,56,2012,1,5
2,0,0,3,21.32,25.0,83,39.0007,16,62,2011,4,16
3,0,1,1,27.06,31.06,74,6.0032,3,91,2011,7,5
2,0,1,2,23.78,27.275,78,7.0015,38,130,2011,5,19
1,0,1,1,18.04,21.97,62,32.9975,6,123,2012,1,17
4,0,1,1,19.68,23.485,67,16.9979,5,91,2012,12,4
3,0,1,2,26.24,28.79,89,0.0,14,212,2011,9,7
3,0,1,1,22.96,26.515,88,0.0,2,0,2011,9,12
